id,AL,AK,AZ,AR,CA,CO,CT,FL,GA,ID,IL,IN,IA,KS,KY,LA,MD,MA,MI,MN,MS,MO,NE,NV,NJ,NM,NY,NC,OH,OK,OR,PA,RI,SC,TX,UT,VA,WA,WV,WI,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,felt_isolated,worried_become_ill,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,felt_isolated,worried_become_ill,worried_finances,tested_positive,cli,ili,hh_cmnty_cli,nohh_cmnty_cli,wearing_mask,travel_outside_state,work_outside_home,shop,restaurant,spent_time,large_event,public_transit,anxious,depressed,felt_isolated,worried_become_ill,worried_finances,tested_positive
876,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7748348,0.7785962,25.6980691,21.4388968,81.5669103,11.1452293,40.6305149,60.0649237,24.050445,48.1512698,18.2452885,1.7598533,16.9284437,13.4856822,18.1793455,55.6742676,41.6778769,11.3953541,0.6949297,0.6988004,26.5284642,21.8479322,81.9797881,11.007332,40.4517839,59.7393682,24.349209,46.6743198,17.5995237,1.7181609,16.9813981,12.7221971,18.0901058,56.626337,40.8774401,10.4878202,0.6822735,0.7180293,27.5257841,22.6890349,82.0687695,10.5428814,40.610052,60.1265468,24.4589845,46.5219577,17.5608745,1.8593869,17.6749395,13.4030828,18.462093,56.6076465,40.6402612,9.8086406
877,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6949297,0.6988004,26.5284642,21.8479322,81.9797881,11.007332,40.4517839,59.7393682,24.349209,46.6743198,17.5995237,1.7181609,16.9813981,12.7221971,18.0901058,56.626337,40.8774401,10.4878202,0.6822735,0.7180293,27.5257841,22.6890349,82.0687695,10.5428814,40.610052,60.1265468,24.4589845,46.5219577,17.5608745,1.8593869,17.6749395,13.4030828,18.462093,56.6076465,40.6402612,9.8086406,0.653055,0.699642,27.6011764,22.6319466,82.2704636,10.7085288,40.6578859,59.5074325,24.5840062,46.0888794,17.9381552,2.1244663,17.3494426,13.7739008,18.1788102,56.8166478,41.4171319,9.8086453
878,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6822735,0.7180293,27.5257841,22.6890349,82.0687695,10.5428814,40.610052,60.1265468,24.4589845,46.5219577,17.5608745,1.8593869,17.6749395,13.4030828,18.462093,56.6076465,40.6402612,9.8086406,0.653055,0.699642,27.6011764,22.6319466,82.2704636,10.7085288,40.6578859,59.5074325,24.5840062,46.0888794,17.9381552,2.1244663,17.3494426,13.7739008,18.1788102,56.8166478,41.4171319,9.8086453,0.6694021,0.7166544,27.3784744,22.5499991,81.9508272,10.6365024,40.2334722,58.9297376,24.7079256,45.6123166,17.8376294,2.2843851,17.206362,14.1669514,17.9030071,56.1606486,41.2254757,10.5911695
879,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.653055,0.699642,27.6011764,22.6319466,82.2704636,10.7085288,40.6578859,59.5074325,24.5840062,46.0888794,17.9381552,2.1244663,17.3494426,13.7739008,18.1788102,56.8166478,41.4171319,9.8086453,0.6694021,0.7166544,27.3784744,22.5499991,81.9508272,10.6365024,40.2334722,58.9297376,24.7079256,45.6123166,17.8376294,2.2843851,17.206362,14.1669514,17.9030071,56.1606486,41.2254757,10.5911695,0.6630001,0.7109397,27.2504456,22.4156189,82.1299825,10.7413768,40.1558424,58.7293082,24.4095005,45.3827359,17.8338533,2.5476933,16.9906314,14.6292721,17.8188205,56.6050614,40.9949157,10.3015386
880,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6694021,0.7166544,27.3784744,22.5499991,81.9508272,10.6365024,40.2334722,58.9297376,24.7079256,45.6123166,17.8376294,2.2843851,17.206362,14.1669514,17.9030071,56.1606486,41.2254757,10.5911695,0.6630001,0.7109397,27.2504456,22.4156189,82.1299825,10.7413768,40.1558424,58.7293082,24.4095005,45.3827359,17.8338533,2.5476933,16.9906314,14.6292721,17.8188205,56.6050614,40.9949157,10.3015386,0.6536222,0.7177465,27.9535057,23.0546283,82.1229198,10.5972314,40.4079528,58.3852648,23.9763679,44.8770949,17.6581087,2.5369866,16.9674734,14.3431377,17.18053,57.2754283,41.0056164,9.653494
881,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6630001,0.7109397,27.2504456,22.4156189,82.1299825,10.7413768,40.1558424,58.7293082,24.4095005,45.3827359,17.8338533,2.5476933,16.9906314,14.6292721,17.8188205,56.6050614,40.9949157,10.3015386,0.6536222,0.7177465,27.9535057,23.0546283,82.1229198,10.5972314,40.4079528,58.3852648,23.9763679,44.8770949,17.6581087,2.5369866,16.9674734,14.3431377,17.18053,57.2754283,41.0056164,9.653494,0.6016021,0.6613655,28.2437378,23.3268134,82.4433571,10.5080313,40.969877,58.563872,24.0786668,45.3590132,18.0129164,2.396135,16.9922872,14.0215103,17.4982799,57.131205,40.6463101,10.2500308
882,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6536222,0.7177465,27.9535057,23.0546283,82.1229198,10.5972314,40.4079528,58.3852648,23.9763679,44.8770949,17.6581087,2.5369866,16.9674734,14.3431377,17.18053,57.2754283,41.0056164,9.653494,0.6016021,0.6613655,28.2437378,23.3268134,82.4433571,10.5080313,40.969877,58.563872,24.0786668,45.3590132,18.0129164,2.396135,16.9922872,14.0215103,17.4982799,57.131205,40.6463101,10.2500308,0.6262572,0.6859216,28.5606998,23.7263908,82.5680747,10.5606126,40.4337374,57.898259,23.4031727,45.7189473,17.7154622,2.5260007,16.9968939,14.6536667,17.6196126,57.4392547,40.9301153,11.502369
883,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6016021,0.6613655,28.2437378,23.3268134,82.4433571,10.5080313,40.969877,58.563872,24.0786668,45.3590132,18.0129164,2.396135,16.9922872,14.0215103,17.4982799,57.131205,40.6463101,10.2500308,0.6262572,0.6859216,28.5606998,23.7263908,82.5680747,10.5606126,40.4337374,57.898259,23.4031727,45.7189473,17.7154622,2.5260007,16.9968939,14.6536667,17.6196126,57.4392547,40.9301153,11.502369,0.6999729,0.7258858,28.0525644,23.4084689,82.2134185,10.8849317,41.153236,57.8216273,23.6911207,45.7499966,17.9378383,2.3314572,17.0560703,14.5044671,17.6096011,57.3962465,41.431127,13.5714697
884,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6262572,0.6859216,28.5606998,23.7263908,82.5680747,10.5606126,40.4337374,57.898259,23.4031727,45.7189473,17.7154622,2.5260007,16.9968939,14.6536667,17.6196126,57.4392547,40.9301153,11.502369,0.6999729,0.7258858,28.0525644,23.4084689,82.2134185,10.8849317,41.153236,57.8216273,23.6911207,45.7499966,17.9378383,2.3314572,17.0560703,14.5044671,17.6096011,57.3962465,41.431127,13.5714697,0.8243243,0.8395898,28.5719131,24.1398502,82.5166051,10.8081992,40.9120698,57.8332211,23.6837159,46.3718854,18.1231238,2.2212404,16.9773462,14.1239471,17.8087884,57.6037415,41.3423846,13.0952795
885,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6999729,0.7258858,28.0525644,23.4084689,82.2134185,10.8849317,41.153236,57.8216273,23.6911207,45.7499966,17.9378383,2.3314572,17.0560703,14.5044671,17.6096011,57.3962465,41.431127,13.5714697,0.8243243,0.8395898,28.5719131,24.1398502,82.5166051,10.8081992,40.9120698,57.8332211,23.6837159,46.3718854,18.1231238,2.2212404,16.9773462,14.1239471,17.8087884,57.6037415,41.3423846,13.0952795,0.9032988,0.9275794,29.1261314,24.512134,82.5142906,10.9590678,41.3840068,58.443653,24.2172878,47.4869715,18.8098561,2.3753089,17.8823364,14.3918822,18.2681663,57.6770514,41.8167887,12.555432
886,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8243243,0.8395898,28.5719131,24.1398502,82.5166051,10.8081992,40.9120698,57.8332211,23.6837159,46.3718854,18.1231238,2.2212404,16.9773462,14.1239471,17.8087884,57.6037415,41.3423846,13.0952795,0.9032988,0.9275794,29.1261314,24.512134,82.5142906,10.9590678,41.3840068,58.443653,24.2172878,47.4869715,18.8098561,2.3753089,17.8823364,14.3918822,18.2681663,57.6770514,41.8167887,12.555432,0.9522287,0.9794918,29.1642643,24.1912628,82.6592131,11.291232,41.6778467,58.596902,24.3767366,47.5705327,18.9340268,2.119307,17.8301946,13.8488943,18.3895844,57.6118161,42.0664785,13.315993
887,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9032988,0.9275794,29.1261314,24.512134,82.5142906,10.9590678,41.3840068,58.443653,24.2172878,47.4869715,18.8098561,2.3753089,17.8823364,14.3918822,18.2681663,57.6770514,41.8167887,12.555432,0.9522287,0.9794918,29.1642643,24.1912628,82.6592131,11.291232,41.6778467,58.596902,24.3767366,47.5705327,18.9340268,2.119307,17.8301946,13.8488943,18.3895844,57.6118161,42.0664785,13.315993,0.9006437,0.9262897,29.4905928,24.4865105,82.9580506,11.444689,40.537578,58.7713537,24.5135335,47.2162738,18.8384185,1.8859548,17.380405,14.0559685,18.3812494,57.5522369,41.0746956,14.1129086
888,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9522287,0.9794918,29.1642643,24.1912628,82.6592131,11.291232,41.6778467,58.596902,24.3767366,47.5705327,18.9340268,2.119307,17.8301946,13.8488943,18.3895844,57.6118161,42.0664785,13.315993,0.9006437,0.9262897,29.4905928,24.4865105,82.9580506,11.444689,40.537578,58.7713537,24.5135335,47.2162738,18.8384185,1.8859548,17.380405,14.0559685,18.3812494,57.5522369,41.0746956,14.1129086,1.0371462,1.0969327,29.9519154,24.6615501,82.7698108,11.6936808,39.9100567,58.4449339,24.2875915,47.0512725,18.5540658,2.0771336,17.0288565,14.1995245,17.5637952,57.2037703,41.3637071,14.7176647
889,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9006437,0.9262897,29.4905928,24.4865105,82.9580506,11.444689,40.537578,58.7713537,24.5135335,47.2162738,18.8384185,1.8859548,17.380405,14.0559685,18.3812494,57.5522369,41.0746956,14.1129086,1.0371462,1.0969327,29.9519154,24.6615501,82.7698108,11.6936808,39.9100567,58.4449339,24.2875915,47.0512725,18.5540658,2.0771336,17.0288565,14.1995245,17.5637952,57.2037703,41.3637071,14.7176647,1.0469933,1.1178864,30.4739072,25.062089,82.7773296,11.5211671,40.3683341,59.2929144,24.57947,47.0292552,19.0461763,2.0330286,16.70637,13.9879316,16.9098004,56.9371345,41.51067,15.6983245
890,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0371462,1.0969327,29.9519154,24.6615501,82.7698108,11.6936808,39.9100567,58.4449339,24.2875915,47.0512725,18.5540658,2.0771336,17.0288565,14.1995245,17.5637952,57.2037703,41.3637071,14.7176647,1.0469933,1.1178864,30.4739072,25.062089,82.7773296,11.5211671,40.3683341,59.2929144,24.57947,47.0292552,19.0461763,2.0330286,16.70637,13.9879316,16.9098004,56.9371345,41.51067,15.6983245,1.0310074,1.1190509,30.6980741,25.7484178,82.9402754,11.4030311,40.0913532,59.0958902,24.257811,46.6189369,18.6514425,2.1711462,16.2268828,13.6692326,16.8651092,57.2586095,41.2892524,14.2492183
891,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0469933,1.1178864,30.4739072,25.062089,82.7773296,11.5211671,40.3683341,59.2929144,24.57947,47.0292552,19.0461763,2.0330286,16.70637,13.9879316,16.9098004,56.9371345,41.51067,15.6983245,1.0310074,1.1190509,30.6980741,25.7484178,82.9402754,11.4030311,40.0913532,59.0958902,24.257811,46.6189369,18.6514425,2.1711462,16.2268828,13.6692326,16.8651092,57.2586095,41.2892524,14.2492183,1.000249,1.0948947,30.5464807,25.4820876,82.6599311,11.4259233,40.3741464,58.514953,23.9348118,45.6557626,18.4563089,2.1491246,16.2844869,13.9362612,16.5213108,57.985975,41.416714,15.0696937
892,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0310074,1.1190509,30.6980741,25.7484178,82.9402754,11.4030311,40.0913532,59.0958902,24.257811,46.6189369,18.6514425,2.1711462,16.2268828,13.6692326,16.8651092,57.2586095,41.2892524,14.2492183,1.000249,1.0948947,30.5464807,25.4820876,82.6599311,11.4259233,40.3741464,58.514953,23.9348118,45.6557626,18.4563089,2.1491246,16.2844869,13.9362612,16.5213108,57.985975,41.416714,15.0696937,0.9904077,1.0739423,30.9953153,25.9834316,82.9872189,11.5883559,40.1894149,58.5449147,23.3523074,45.3886486,17.9618819,2.1403103,15.7998716,13.390187,15.8969537,58.9632787,40.8295047,15.8537049
893,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.000249,1.0948947,30.5464807,25.4820876,82.6599311,11.4259233,40.3741464,58.514953,23.9348118,45.6557626,18.4563089,2.1491246,16.2844869,13.9362612,16.5213108,57.985975,41.416714,15.0696937,0.9904077,1.0739423,30.9953153,25.9834316,82.9872189,11.5883559,40.1894149,58.5449147,23.3523074,45.3886486,17.9618819,2.1403103,15.7998716,13.390187,15.8969537,58.9632787,40.8295047,15.8537049,0.9548255,1.082324,31.2190068,26.401624,82.7202907,11.0046234,40.3712046,59.0323917,22.9990812,44.8788381,18.1752336,2.0020499,15.8692854,13.486472,15.4076207,58.9679358,41.0117051,15.62503
894,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9904077,1.0739423,30.9953153,25.9834316,82.9872189,11.5883559,40.1894149,58.5449147,23.3523074,45.3886486,17.9618819,2.1403103,15.7998716,13.390187,15.8969537,58.9632787,40.8295047,15.8537049,0.9548255,1.082324,31.2190068,26.401624,82.7202907,11.0046234,40.3712046,59.0323917,22.9990812,44.8788381,18.1752336,2.0020499,15.8692854,13.486472,15.4076207,58.9679358,41.0117051,15.62503,1.0805366,1.194195,30.6003164,25.7119584,81.8748058,10.8171342,40.4091365,58.7807012,23.0036752,44.9311402,18.3265569,2.1678857,15.6158237,13.078498,15.3600897,58.7746202,41.4217748,15.6386919
895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9548255,1.082324,31.2190068,26.401624,82.7202907,11.0046234,40.3712046,59.0323917,22.9990812,44.8788381,18.1752336,2.0020499,15.8692854,13.486472,15.4076207,58.9679358,41.0117051,15.62503,1.0805366,1.194195,30.6003164,25.7119584,81.8748058,10.8171342,40.4091365,58.7807012,23.0036752,44.9311402,18.3265569,2.1678857,15.6158237,13.078498,15.3600897,58.7746202,41.4217748,15.6386919,1.1429867,1.2101794,30.3889098,25.6678363,81.6133412,10.9499114,40.3276862,59.0434871,22.8667426,44.4029533,18.5111251,1.9279163,16.5003815,13.1801609,15.9950422,59.0405007,41.6093375,15.7477087
896,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0805366,1.194195,30.6003164,25.7119584,81.8748058,10.8171342,40.4091365,58.7807012,23.0036752,44.9311402,18.3265569,2.1678857,15.6158237,13.078498,15.3600897,58.7746202,41.4217748,15.6386919,1.1429867,1.2101794,30.3889098,25.6678363,81.6133412,10.9499114,40.3276862,59.0434871,22.8667426,44.4029533,18.5111251,1.9279163,16.5003815,13.1801609,15.9950422,59.0405007,41.6093375,15.7477087,1.241344,1.2987663,30.6467484,25.9087701,81.3764383,11.2821223,39.7341034,58.8970963,22.1284003,44.4946991,18.1627262,1.9193801,16.8986075,13.8273454,17.4373915,59.2272548,41.8045793,16.4329637
897,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1429867,1.2101794,30.3889098,25.6678363,81.6133412,10.9499114,40.3276862,59.0434871,22.8667426,44.4029533,18.5111251,1.9279163,16.5003815,13.1801609,15.9950422,59.0405007,41.6093375,15.7477087,1.241344,1.2987663,30.6467484,25.9087701,81.3764383,11.2821223,39.7341034,58.8970963,22.1284003,44.4946991,18.1627262,1.9193801,16.8986075,13.8273454,17.4373915,59.2272548,41.8045793,16.4329637,1.164919,1.2235707,30.5243599,25.3490141,81.3088949,11.3005507,39.0597712,59.6374883,22.2761831,44.9592097,18.3246823,1.8308477,16.9931365,14.037402,17.3919003,59.1512396,41.9300869,17.3587645
898,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.241344,1.2987663,30.6467484,25.9087701,81.3764383,11.2821223,39.7341034,58.8970963,22.1284003,44.4946991,18.1627262,1.9193801,16.8986075,13.8273454,17.4373915,59.2272548,41.8045793,16.4329637,1.164919,1.2235707,30.5243599,25.3490141,81.3088949,11.3005507,39.0597712,59.6374883,22.2761831,44.9592097,18.3246823,1.8308477,16.9931365,14.037402,17.3919003,59.1512396,41.9300869,17.3587645,1.1543739,1.1792645,30.0681041,25.0367117,81.2638195,10.9034797,38.7667856,60.3667496,22.6754048,45.5019595,18.1318853,1.7750293,16.8839375,13.5607132,17.6227729,58.5745344,42.0318803,17.3587564
899,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.164919,1.2235707,30.5243599,25.3490141,81.3088949,11.3005507,39.0597712,59.6374883,22.2761831,44.9592097,18.3246823,1.8308477,16.9931365,14.037402,17.3919003,59.1512396,41.9300869,17.3587645,1.1543739,1.1792645,30.0681041,25.0367117,81.2638195,10.9034797,38.7667856,60.3667496,22.6754048,45.5019595,18.1318853,1.7750293,16.8839375,13.5607132,17.6227729,58.5745344,42.0318803,17.3587564,1.2492555,1.2746444,29.7801384,24.7067964,81.0698352,10.7894601,38.7616672,60.0151753,22.9915048,44.8531499,17.9510476,1.5397898,17.0077146,13.7427807,17.7363166,58.7095216,42.6522543,16.517699
900,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1543739,1.1792645,30.0681041,25.0367117,81.2638195,10.9034797,38.7667856,60.3667496,22.6754048,45.5019595,18.1318853,1.7750293,16.8839375,13.5607132,17.6227729,58.5745344,42.0318803,17.3587564,1.2492555,1.2746444,29.7801384,24.7067964,81.0698352,10.7894601,38.7616672,60.0151753,22.9915048,44.8531499,17.9510476,1.5397898,17.0077146,13.7427807,17.7363166,58.7095216,42.6522543,16.517699,1.3212186,1.2720167,30.5213897,25.6108971,80.7611503,11.1652615,38.8197889,59.9202338,23.0460937,45.6041691,17.9936641,1.5773682,17.1493657,13.894645,18.1492682,58.3088111,42.5918309,17.8856722
901,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2492555,1.2746444,29.7801384,24.7067964,81.0698352,10.7894601,38.7616672,60.0151753,22.9915048,44.8531499,17.9510476,1.5397898,17.0077146,13.7427807,17.7363166,58.7095216,42.6522543,16.517699,1.3212186,1.2720167,30.5213897,25.6108971,80.7611503,11.1652615,38.8197889,59.9202338,23.0460937,45.6041691,17.9936641,1.5773682,17.1493657,13.894645,18.1492682,58.3088111,42.5918309,17.8856722,1.1923563,1.1424408,30.9048388,26.1028436,81.3094914,11.1304875,39.4164355,59.3053212,23.3779103,45.7465068,17.910136,1.6690406,17.5627696,14.2726217,18.3045555,58.9765881,42.7670433,18.8259338
902,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3212186,1.2720167,30.5213897,25.6108971,80.7611503,11.1652615,38.8197889,59.9202338,23.0460937,45.6041691,17.9936641,1.5773682,17.1493657,13.894645,18.1492682,58.3088111,42.5918309,17.8856722,1.1923563,1.1424408,30.9048388,26.1028436,81.3094914,11.1304875,39.4164355,59.3053212,23.3779103,45.7465068,17.910136,1.6690406,17.5627696,14.2726217,18.3045555,58.9765881,42.7670433,18.8259338,1.0483089,1.0150795,30.4752054,25.6761314,81.3154608,11.0027378,39.5259313,59.9794913,24.1035973,46.8669626,18.2331787,1.6259527,16.805169,14.3908491,17.807306,58.2184454,42.4874513,18.6475896
903,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1923563,1.1424408,30.9048388,26.1028436,81.3094914,11.1304875,39.4164355,59.3053212,23.3779103,45.7465068,17.910136,1.6690406,17.5627696,14.2726217,18.3045555,58.9765881,42.7670433,18.8259338,1.0483089,1.0150795,30.4752054,25.6761314,81.3154608,11.0027378,39.5259313,59.9794913,24.1035973,46.8669626,18.2331787,1.6259527,16.805169,14.3908491,17.807306,58.2184454,42.4874513,18.6475896,1.1792368,1.1459483,30.5843091,25.7249464,81.7271249,10.9766315,40.2961182,58.6840231,24.4963424,46.6693038,17.9850748,1.7339022,16.6941333,13.8480145,16.840114,58.9462041,42.2736643,18.5107045
904,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0483089,1.0150795,30.4752054,25.6761314,81.3154608,11.0027378,39.5259313,59.9794913,24.1035973,46.8669626,18.2331787,1.6259527,16.805169,14.3908491,17.807306,58.2184454,42.4874513,18.6475896,1.1792368,1.1459483,30.5843091,25.7249464,81.7271249,10.9766315,40.2961182,58.6840231,24.4963424,46.6693038,17.9850748,1.7339022,16.6941333,13.8480145,16.840114,58.9462041,42.2736643,18.5107045,1.1772783,1.1273452,30.7298958,26.1031023,81.4639194,10.7971894,40.6708717,57.6059163,24.2138807,46.2801605,18.0882579,2.1171177,15.9796763,13.2232453,16.5758838,58.9722581,41.9580854,17.2200014
905,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1792368,1.1459483,30.5843091,25.7249464,81.7271249,10.9766315,40.2961182,58.6840231,24.4963424,46.6693038,17.9850748,1.7339022,16.6941333,13.8480145,16.840114,58.9462041,42.2736643,18.5107045,1.1772783,1.1273452,30.7298958,26.1031023,81.4639194,10.7971894,40.6708717,57.6059163,24.2138807,46.2801605,18.0882579,2.1171177,15.9796763,13.2232453,16.5758838,58.9722581,41.9580854,17.2200014,1.1374363,1.1479818,30.6952296,26.1477807,81.429012,11.070916,39.9687585,57.9911454,24.0115851,46.3249431,18.1473735,2.0556382,15.8291059,13.1660928,16.3549538,59.6352294,41.5834405,16.44747
906,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1772783,1.1273452,30.7298958,26.1031023,81.4639194,10.7971894,40.6708717,57.6059163,24.2138807,46.2801605,18.0882579,2.1171177,15.9796763,13.2232453,16.5758838,58.9722581,41.9580854,17.2200014,1.1374363,1.1479818,30.6952296,26.1477807,81.429012,11.070916,39.9687585,57.9911454,24.0115851,46.3249431,18.1473735,2.0556382,15.8291059,13.1660928,16.3549538,59.6352294,41.5834405,16.44747,1.0155599,1.0262514,30.7174699,26.2131526,81.4691493,10.8781714,39.7777958,58.0500498,23.4925285,46.3289805,17.9378475,2.2266377,15.5565199,13.0447881,16.67399,59.7429468,40.5412207,16.6667684
907,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1374363,1.1479818,30.6952296,26.1477807,81.429012,11.070916,39.9687585,57.9911454,24.0115851,46.3249431,18.1473735,2.0556382,15.8291059,13.1660928,16.3549538,59.6352294,41.5834405,16.44747,1.0155599,1.0262514,30.7174699,26.2131526,81.4691493,10.8781714,39.7777958,58.0500498,23.4925285,46.3289805,17.9378475,2.2266377,15.5565199,13.0447881,16.67399,59.7429468,40.5412207,16.6667684,1.0137537,1.0555129,30.4258629,25.6002752,81.7361453,10.8565001,39.5050598,57.5493367,23.7361147,45.8362438,17.7353721,2.3020913,15.5113306,12.6991766,16.0652422,60.7196337,40.0266378,16.8293663
908,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0155599,1.0262514,30.7174699,26.2131526,81.4691493,10.8781714,39.7777958,58.0500498,23.4925285,46.3289805,17.9378475,2.2266377,15.5565199,13.0447881,16.67399,59.7429468,40.5412207,16.6667684,1.0137537,1.0555129,30.4258629,25.6002752,81.7361453,10.8565001,39.5050598,57.5493367,23.7361147,45.8362438,17.7353721,2.3020913,15.5113306,12.6991766,16.0652422,60.7196337,40.0266378,16.8293663,0.9025969,0.945108,30.5055929,25.5513691,81.8843025,10.8229299,39.4286664,58.812256,23.4155371,45.6884429,17.7171058,2.0060559,16.0569534,12.7605222,16.1069513,60.41329,40.3952847,16.0287943
