ID,label,label_id
3519,sea,4
3520,sea,4
3521,street,5
3522,sea,4
3523,glacier,2
3524,street,5
3525,forest,1
3526,forest,1
3527,sea,4
3528,sea,4
3529,glacier,2
3530,street,5
3531,glacier,2
3532,forest,1
3533,glacier,2
3534,sea,4
3535,forest,1
3536,buildings,0
3537,buildings,0
3538,street,5
3539,forest,1
3540,buildings,0
3541,buildings,0
3542,glacier,2
3543,forest,1
3544,glacier,2
3545,buildings,0
3546,street,5
3547,street,5
3548,forest,1
3549,forest,1
3550,glacier,2
3551,street,5
3552,mountain,3
3553,glacier,2
3554,street,5
3555,street,5
3556,glacier,2
3557,forest,1
3558,forest,1
3559,glacier,2
3560,glacier,2
3561,glacier,2
3562,forest,1
3563,forest,1
3564,street,5
3565,forest,1
3566,forest,1
3567,forest,1
3568,glacier,2
3569,sea,4
3570,street,5
3571,buildings,0
3572,buildings,0
3573,buildings,0
3574,buildings,0
3575,street,5
3576,forest,1
3577,street,5
3578,forest,1
3579,glacier,2
3580,buildings,0
3581,buildings,0
3582,buildings,0
3583,forest,1
3584,forest,1
3585,glacier,2
3586,sea,4
3587,mountain,3
3588,glacier,2
3589,street,5
3590,buildings,0
3591,forest,1
3592,forest,1
3593,mountain,3
3594,glacier,2
3595,forest,1
3596,buildings,0
3597,buildings,0
3598,street,5
3599,buildings,0
3600,forest,1
3601,forest,1
3602,sea,4
3603,glacier,2
3604,sea,4
3605,sea,4
3606,street,5
3607,buildings,0
3608,sea,4
3609,forest,1
3610,glacier,2
3611,sea,4
3612,sea,4
3613,forest,1
3614,forest,1
3615,street,5
3616,glacier,2
3617,forest,1
3618,sea,4
3619,forest,1
3620,forest,1
3621,buildings,0
3622,sea,4
3623,buildings,0
3624,sea,4
3625,forest,1
3626,sea,4
3627,sea,4
3628,forest,1
3629,forest,1
3630,glacier,2
3631,sea,4
3632,glacier,2
3633,glacier,2
3634,forest,1
3635,forest,1
3636,street,5
3637,buildings,0
3638,forest,1
3639,glacier,2
3640,glacier,2
3641,buildings,0
3642,forest,1
3643,glacier,2
3644,sea,4
3645,sea,4
3646,buildings,0
3647,street,5
3648,forest,1
3649,glacier,2
3650,street,5
3651,sea,4
3652,street,5
3653,sea,4
3654,buildings,0
3655,glacier,2
3656,sea,4
3657,street,5
3658,street,5
3659,sea,4
3660,forest,1
3661,street,5
3662,sea,4
3663,street,5
3664,street,5
3665,sea,4
3666,sea,4
3667,mountain,3
3668,street,5
3669,street,5
3670,street,5
3671,mountain,3
3672,buildings,0
3673,sea,4
3674,street,5
3675,forest,1
3676,glacier,2
3677,glacier,2
3678,mountain,3
3679,glacier,2
3680,forest,1
3681,sea,4
3682,street,5
3683,sea,4
3684,buildings,0
3685,forest,1
3686,mountain,3
3687,buildings,0
3688,sea,4
3689,glacier,2
3690,street,5
3691,street,5
3692,sea,4
3693,glacier,2
3694,buildings,0
3695,street,5
3696,forest,1
3697,forest,1
3698,street,5
3699,sea,4
3700,buildings,0
3701,forest,1
3702,buildings,0
3703,glacier,2
3704,forest,1
3705,sea,4
3706,glacier,2
3707,glacier,2
3708,sea,4
3709,buildings,0
3710,sea,4
3711,forest,1
3712,buildings,0
3713,mountain,3
3714,forest,1
3715,street,5
3716,buildings,0
3717,sea,4
3718,glacier,2
3719,glacier,2
3720,glacier,2
3721,buildings,0
3722,glacier,2
3723,buildings,0
3724,glacier,2
3725,street,5
3726,forest,1
3727,street,5
3728,buildings,0
3729,mountain,3
3730,mountain,3
3731,glacier,2
3732,sea,4
3733,sea,4
3734,forest,1
3735,sea,4
3736,street,5
3737,buildings,0
3738,mountain,3
3739,glacier,2
3740,forest,1
3741,mountain,3
3742,buildings,0
3743,sea,4
3744,street,5
3745,buildings,0
3746,sea,4
3747,buildings,0
3748,forest,1
3749,sea,4
3750,buildings,0
3751,buildings,0
3752,street,5
3753,glacier,2
3754,forest,1
3755,street,5
3756,forest,1
3757,forest,1
3758,glacier,2
3759,street,5
3760,forest,1
3761,street,5
3762,sea,4
3763,forest,1
3764,sea,4
3765,glacier,2
3766,sea,4
3767,forest,1
3768,buildings,0
3769,street,5
3770,forest,1
3771,forest,1
3772,buildings,0
3773,street,5
3774,forest,1
3775,glacier,2
3776,forest,1
3777,forest,1
3778,forest,1
3779,forest,1
3780,buildings,0
3781,street,5
3782,glacier,2
3783,forest,1
3784,glacier,2
3785,street,5
3786,street,5
3787,forest,1
3788,street,5
3789,street,5
3790,street,5
3791,glacier,2
3792,glacier,2
3793,street,5
3794,forest,1
3795,sea,4
3796,glacier,2
3797,glacier,2
3798,street,5
3799,mountain,3
3800,street,5
3801,forest,1
3802,buildings,0
3803,buildings,0
3804,street,5
3805,mountain,3
3806,street,5
3807,buildings,0
3808,buildings,0
3809,glacier,2
3810,glacier,2
3811,forest,1
3812,glacier,2
3813,glacier,2
3814,buildings,0
3815,glacier,2
3816,buildings,0
3817,street,5
3818,buildings,0
3819,glacier,2
3820,sea,4
3821,glacier,2
3822,forest,1
3823,sea,4
3824,forest,1
3825,street,5
3826,sea,4
3827,mountain,3
3828,buildings,0
3829,glacier,2
3830,forest,1
3831,sea,4
3832,buildings,0
3833,sea,4
3834,buildings,0
3835,buildings,0
3836,street,5
3837,glacier,2
3838,buildings,0
3839,forest,1
3840,buildings,0
3841,forest,1
3842,forest,1
3843,forest,1
3844,buildings,0
3845,glacier,2
3846,street,5
3847,buildings,0
3848,buildings,0
3849,forest,1
3850,sea,4
3851,sea,4
3852,mountain,3
3853,mountain,3
3854,street,5
3855,forest,1
3856,street,5
3857,sea,4
3858,sea,4
3859,glacier,2
3860,sea,4
3861,mountain,3
3862,sea,4
3863,buildings,0
3864,sea,4
3865,sea,4
3866,forest,1
3867,forest,1
3868,buildings,0
3869,glacier,2
3870,street,5
3871,buildings,0
3872,glacier,2
3873,street,5
3874,street,5
3875,forest,1
3876,forest,1
3877,buildings,0
3878,street,5
3879,street,5
3880,forest,1
3881,street,5
3882,forest,1
3883,forest,1
3884,forest,1
3885,mountain,3
3886,sea,4
3887,street,5
3888,sea,4
3889,buildings,0
3890,street,5
3891,glacier,2
3892,forest,1
3893,street,5
3894,street,5
3895,buildings,0
3896,sea,4
3897,mountain,3
3898,forest,1
3899,sea,4
3900,sea,4
3901,mountain,3
3902,mountain,3
3903,glacier,2
3904,glacier,2
3905,street,5
3906,forest,1
3907,street,5
3908,sea,4
3909,street,5
3910,sea,4
3911,sea,4
3912,sea,4
3913,street,5
3914,buildings,0
3915,forest,1
3916,sea,4
3917,buildings,0
3918,street,5
3919,forest,1
3920,forest,1
3921,glacier,2
3922,forest,1
3923,street,5
3924,buildings,0
3925,glacier,2
3926,sea,4
3927,sea,4
3928,glacier,2
3929,buildings,0
3930,glacier,2
3931,forest,1
3932,buildings,0
3933,glacier,2
3934,street,5
3935,sea,4
3936,forest,1
3937,street,5
3938,buildings,0
3939,buildings,0
3940,glacier,2
3941,mountain,3
3942,glacier,2
3943,street,5
3944,forest,1
3945,glacier,2
3946,buildings,0
3947,buildings,0
3948,sea,4
3949,glacier,2
3950,glacier,2
3951,sea,4
3952,street,5
3953,buildings,0
3954,forest,1
3955,glacier,2
3956,glacier,2
3957,buildings,0
3958,sea,4
3959,glacier,2
3960,forest,1
3961,buildings,0
3962,buildings,0
3963,glacier,2
3964,street,5
3965,sea,4
3966,sea,4
3967,buildings,0
3968,street,5
3969,buildings,0
3970,sea,4
3971,street,5
3972,street,5
3973,forest,1
3974,sea,4
3975,street,5
3976,sea,4
3977,sea,4
3978,glacier,2
3979,buildings,0
3980,buildings,0
3981,buildings,0
3982,sea,4
3983,buildings,0
3984,forest,1
3985,street,5
3986,forest,1
3987,buildings,0
3988,forest,1
3989,buildings,0
3990,forest,1
3991,sea,4
3992,forest,1
3993,forest,1
3994,glacier,2
3995,street,5
3996,street,5
3997,mountain,3
3998,forest,1
3999,glacier,2
4000,street,5
4001,street,5
4002,sea,4
4003,forest,1
4004,forest,1
4005,street,5
4006,street,5
4007,sea,4
4008,street,5
4009,sea,4
4010,street,5
4011,glacier,2
4012,sea,4
4013,sea,4
4014,forest,1
4015,glacier,2
4016,buildings,0
4017,sea,4
4018,buildings,0
4019,street,5
4020,sea,4
4021,street,5
4022,street,5
4023,glacier,2
4024,sea,4
4025,buildings,0
4026,glacier,2
4027,sea,4
4028,glacier,2
4029,street,5
4030,buildings,0
4031,sea,4
4032,buildings,0
4033,buildings,0
4034,glacier,2
4035,street,5
4036,forest,1
4037,sea,4
4038,sea,4
4039,forest,1
4040,sea,4
4041,mountain,3
4042,street,5
4043,street,5
4044,sea,4
4045,glacier,2
4046,glacier,2
4047,street,5
4048,sea,4
4049,buildings,0
4050,buildings,0
4051,sea,4
4052,forest,1
4053,street,5
4054,street,5
4055,street,5
4056,street,5
4057,street,5
4058,sea,4
4059,street,5
4060,buildings,0
4061,sea,4
4062,forest,1
4063,mountain,3
4064,mountain,3
4065,buildings,0
4066,buildings,0
4067,sea,4
4068,mountain,3
4069,buildings,0
4070,buildings,0
4071,street,5
4072,forest,1
4073,buildings,0
4074,buildings,0
4075,glacier,2
4076,sea,4
4077,mountain,3
4078,buildings,0
4079,forest,1
4080,glacier,2
4081,street,5
4082,sea,4
4083,sea,4
4084,sea,4
4085,buildings,0
4086,buildings,0
4087,mountain,3
4088,street,5
4089,mountain,3
4090,glacier,2
4091,sea,4
4092,glacier,2
4093,mountain,3
4094,glacier,2
4095,forest,1
4096,street,5
4097,sea,4
4098,forest,1
4099,street,5
4100,sea,4
4101,glacier,2
4102,sea,4
4103,forest,1
4104,sea,4
4105,street,5
4106,glacier,2
4107,sea,4
4108,sea,4
4109,mountain,3
4110,forest,1
4111,street,5
4112,sea,4
4113,buildings,0
4114,sea,4
4115,glacier,2
4116,buildings,0
4117,street,5
4118,forest,1
4119,street,5
4120,forest,1
4121,mountain,3
4122,buildings,0
4123,forest,1
4124,mountain,3
4125,glacier,2
4126,sea,4
4127,forest,1
4128,sea,4
4129,sea,4
4130,sea,4
4131,street,5
4132,sea,4
4133,glacier,2
4134,sea,4
4135,buildings,0
4136,buildings,0
4137,sea,4
4138,forest,1
4139,street,5
4140,glacier,2
4141,buildings,0
4142,sea,4
4143,buildings,0
4144,glacier,2
4145,glacier,2
4146,street,5
4147,street,5
4148,buildings,0
4149,street,5
4150,sea,4
4151,street,5
4152,sea,4
4153,sea,4
4154,street,5
4155,sea,4
4156,street,5
4157,forest,1
4158,street,5
4159,sea,4
4160,forest,1
4161,street,5
4162,glacier,2
4163,forest,1
4164,street,5
4165,sea,4
4166,street,5
4167,glacier,2
4168,sea,4
4169,glacier,2
4170,glacier,2
4171,glacier,2
4172,sea,4
4173,sea,4
4174,glacier,2
4175,glacier,2
4176,buildings,0
4177,sea,4
4178,buildings,0
4179,forest,1
4180,glacier,2
4181,forest,1
4182,forest,1
4183,street,5
4184,glacier,2
4185,buildings,0
4186,buildings,0
4187,buildings,0
4188,glacier,2
4189,glacier,2
4190,sea,4
4191,buildings,0
4192,glacier,2
4193,street,5
4194,buildings,0
4195,mountain,3
4196,sea,4
4197,sea,4
4198,street,5
4199,sea,4
4200,forest,1
4201,mountain,3
4202,buildings,0
4203,forest,1
4204,forest,1
4205,forest,1
4206,forest,1
4207,glacier,2
4208,mountain,3
4209,sea,4
4210,forest,1
4211,street,5
4212,street,5
4213,forest,1
4214,sea,4
4215,forest,1
4216,street,5
4217,glacier,2
4218,buildings,0
4219,glacier,2
4220,glacier,2
4221,buildings,0
4222,glacier,2
4223,glacier,2
4224,sea,4
4225,street,5
4226,buildings,0
4227,buildings,0
4228,buildings,0
4229,street,5
4230,buildings,0
4231,buildings,0
4232,sea,4
4233,glacier,2
4234,forest,1
4235,glacier,2
4236,street,5
4237,street,5
4238,buildings,0
4239,forest,1
4240,glacier,2
4241,glacier,2
4242,glacier,2
4243,buildings,0
4244,street,5
4245,street,5
4246,glacier,2
4247,buildings,0
4248,glacier,2
4249,mountain,3
4250,buildings,0
4251,glacier,2
4252,sea,4
4253,street,5
4254,buildings,0
4255,street,5
4256,street,5
4257,glacier,2
4258,street,5
4259,glacier,2
4260,forest,1
4261,glacier,2
4262,sea,4
4263,sea,4
4264,glacier,2
4265,buildings,0
4266,buildings,0
4267,forest,1
4268,street,5
4269,glacier,2
4270,buildings,0
4271,buildings,0
4272,forest,1
4273,forest,1
4274,forest,1
4275,sea,4
4276,street,5
4277,sea,4
4278,buildings,0
4279,street,5
4280,glacier,2
4281,glacier,2
4282,glacier,2
4283,glacier,2
4284,street,5
4285,sea,4
4286,buildings,0
4287,sea,4
4288,glacier,2
4289,forest,1
4290,sea,4
4291,glacier,2
4292,sea,4
4293,glacier,2
4294,street,5
4295,sea,4
4296,forest,1
4297,glacier,2
4298,sea,4
4299,glacier,2
4300,glacier,2
4301,buildings,0
4302,street,5
4303,buildings,0
4304,forest,1
4305,glacier,2
4306,buildings,0
4307,forest,1
4308,buildings,0
4309,glacier,2
4310,glacier,2
4311,forest,1
4312,street,5
4313,forest,1
4314,glacier,2
4315,sea,4
4316,street,5
4317,sea,4
4318,sea,4
4319,buildings,0
4320,forest,1
4321,forest,1
4322,glacier,2
4323,street,5
4324,glacier,2
4325,street,5
4326,street,5
4327,glacier,2
4328,buildings,0
4329,sea,4
4330,street,5
4331,street,5
4332,sea,4
4333,sea,4
4334,forest,1
4335,glacier,2
4336,sea,4
4337,sea,4
4338,street,5
4339,glacier,2
4340,glacier,2
4341,sea,4
4342,sea,4
4343,street,5
4344,forest,1
4345,street,5
4346,buildings,0
4347,buildings,0
4348,forest,1
4349,forest,1
4350,street,5
4351,forest,1
4352,sea,4
4353,sea,4
4354,buildings,0
4355,forest,1
4356,street,5
4357,street,5
4358,buildings,0
4359,street,5
4360,buildings,0
4361,mountain,3
4362,buildings,0
4363,forest,1
4364,forest,1
4365,sea,4
4366,glacier,2
4367,glacier,2
4368,forest,1
4369,mountain,3
4370,forest,1
4371,glacier,2
4372,glacier,2
4373,street,5
4374,street,5
4375,mountain,3
4376,street,5
4377,glacier,2
4378,street,5
4379,street,5
4380,forest,1
4381,forest,1
4382,forest,1
4383,street,5
4384,street,5
4385,street,5
4386,street,5
4387,forest,1
4388,sea,4
4389,buildings,0
4390,glacier,2
4391,forest,1
4392,buildings,0
4393,glacier,2
4394,buildings,0
4395,glacier,2
4396,sea,4
4397,glacier,2
4398,buildings,0
4399,buildings,0
4400,street,5
4401,buildings,0
4402,glacier,2
4403,buildings,0
4404,glacier,2
4405,buildings,0
4406,buildings,0
4407,forest,1
4408,street,5
4409,buildings,0
4410,forest,1
4411,forest,1
4412,forest,1
4413,sea,4
4414,glacier,2
4415,sea,4
4416,forest,1
4417,buildings,0
4418,forest,1
4419,buildings,0
4420,sea,4
4421,buildings,0
4422,street,5
4423,glacier,2
4424,forest,1
4425,street,5
4426,glacier,2
4427,buildings,0
4428,sea,4
4429,forest,1
4430,sea,4
4431,sea,4
4432,street,5
4433,street,5
4434,sea,4
4435,sea,4
4436,buildings,0
4437,glacier,2
4438,sea,4
4439,buildings,0
4440,glacier,2
4441,forest,1
4442,buildings,0
4443,buildings,0
4444,glacier,2
4445,glacier,2
4446,mountain,3
4447,street,5
4448,glacier,2
4449,buildings,0
4450,buildings,0
4451,buildings,0
4452,sea,4
4453,glacier,2
4454,glacier,2
4455,buildings,0
4456,street,5
4457,sea,4
4458,buildings,0
4459,forest,1
4460,glacier,2
4461,sea,4
4462,buildings,0
4463,sea,4
4464,glacier,2
4465,street,5
4466,buildings,0
4467,forest,1
4468,sea,4
4469,buildings,0
4470,glacier,2
4471,forest,1
4472,sea,4
4473,street,5
4474,sea,4
4475,glacier,2
4476,glacier,2
4477,buildings,0
4478,glacier,2
4479,buildings,0
4480,street,5
4481,forest,1
4482,forest,1
4483,forest,1
4484,forest,1
4485,buildings,0
4486,buildings,0
4487,street,5
4488,sea,4
4489,sea,4
4490,sea,4
4491,mountain,3
4492,buildings,0
4493,glacier,2
4494,mountain,3
4495,buildings,0
4496,mountain,3
4497,street,5
4498,buildings,0
4499,glacier,2
4500,buildings,0
4501,sea,4
4502,street,5
4503,glacier,2
4504,buildings,0
4505,sea,4
4506,sea,4
4507,glacier,2
4508,glacier,2
4509,buildings,0
4510,sea,4
4511,forest,1
4512,street,5
4513,glacier,2
4514,street,5
4515,street,5
4516,buildings,0
4517,glacier,2
4518,forest,1
4519,street,5
4520,buildings,0
4521,sea,4
4522,street,5
4523,buildings,0
4524,street,5
4525,forest,1
4526,street,5
4527,sea,4
4528,buildings,0
4529,street,5
4530,glacier,2
4531,forest,1
4532,buildings,0
4533,buildings,0
4534,mountain,3
4535,buildings,0
4536,buildings,0
4537,sea,4
4538,glacier,2
4539,street,5
4540,sea,4
4541,glacier,2
4542,glacier,2
4543,street,5
4544,buildings,0
4545,forest,1
4546,buildings,0
4547,glacier,2
4548,buildings,0
4549,forest,1
4550,buildings,0
4551,sea,4
4552,sea,4
4553,street,5
4554,forest,1
4555,glacier,2
4556,glacier,2
4557,street,5
4558,sea,4
4559,forest,1
4560,street,5
4561,glacier,2
4562,glacier,2
4563,sea,4
4564,street,5
4565,sea,4
4566,sea,4
4567,sea,4
4568,sea,4
4569,forest,1
4570,forest,1
4571,sea,4
4572,sea,4
4573,street,5
4574,street,5
4575,sea,4
4576,glacier,2
4577,street,5
4578,sea,4
4579,glacier,2
4580,glacier,2
4581,glacier,2
4582,buildings,0
4583,street,5
4584,buildings,0
4585,street,5
4586,forest,1
4587,buildings,0
4588,glacier,2
4589,buildings,0
4590,sea,4
4591,buildings,0
4592,forest,1
4593,glacier,2
4594,street,5
4595,forest,1
4596,sea,4
4597,buildings,0
4598,glacier,2
4599,buildings,0
4600,glacier,2
4601,buildings,0
4602,forest,1
4603,sea,4
4604,forest,1
4605,buildings,0
4606,buildings,0
4607,glacier,2
4608,mountain,3
4609,forest,1
4610,buildings,0
4611,buildings,0
4612,glacier,2
4613,sea,4
4614,sea,4
4615,buildings,0
4616,street,5
4617,forest,1
4618,street,5
4619,buildings,0
4620,street,5
4621,street,5
4622,glacier,2
4623,buildings,0
4624,sea,4
4625,glacier,2
4626,street,5
4627,sea,4
4628,forest,1
4629,sea,4
4630,sea,4
4631,glacier,2
4632,glacier,2
4633,buildings,0
4634,sea,4
4635,buildings,0
4636,street,5
4637,forest,1
4638,street,5
4639,street,5
4640,sea,4
4641,buildings,0
4642,glacier,2
4643,sea,4
4644,buildings,0
4645,street,5
4646,sea,4
4647,forest,1
4648,street,5
4649,buildings,0
4650,glacier,2
4651,buildings,0
4652,sea,4
4653,buildings,0
4654,street,5
4655,street,5
4656,sea,4
4657,street,5
4658,glacier,2
4659,forest,1
4660,forest,1
4661,forest,1
4662,buildings,0
4663,street,5
4664,buildings,0
4665,street,5
4666,forest,1
4667,street,5
4668,glacier,2
4669,sea,4
4670,street,5
4671,buildings,0
4672,glacier,2
4673,glacier,2
4674,glacier,2
4675,sea,4
4676,forest,1
4677,street,5
4678,forest,1
4679,forest,1
4680,glacier,2
4681,glacier,2
4682,street,5
4683,sea,4
4684,forest,1
4685,sea,4
4686,street,5
4687,street,5
4688,street,5
4689,sea,4
4690,glacier,2
4691,forest,1
4692,buildings,0
4693,sea,4
4694,forest,1
4695,forest,1
4696,forest,1
4697,buildings,0
4698,buildings,0
4699,street,5
4700,mountain,3
4701,sea,4
4702,glacier,2
4703,buildings,0
4704,forest,1
4705,street,5
4706,forest,1
4707,sea,4
4708,buildings,0
4709,glacier,2
4710,glacier,2
4711,glacier,2
4712,buildings,0
4713,forest,1
4714,buildings,0
4715,buildings,0
4716,sea,4
4717,sea,4
4718,sea,4
4719,sea,4
4720,forest,1
4721,sea,4
4722,sea,4
4723,buildings,0
4724,sea,4
4725,mountain,3
4726,sea,4
4727,street,5
4728,glacier,2
4729,forest,1
4730,buildings,0
4731,mountain,3
4732,sea,4
4733,street,5
4734,forest,1
4735,sea,4
4736,sea,4
4737,forest,1
4738,forest,1
4739,sea,4
4740,sea,4
4741,street,5
4742,forest,1
4743,street,5
4744,street,5
4745,buildings,0
4746,glacier,2
4747,street,5
4748,glacier,2
4749,glacier,2
4750,buildings,0
4751,sea,4
4752,buildings,0
4753,glacier,2
4754,buildings,0
4755,sea,4
4756,sea,4
4757,buildings,0
4758,street,5
4759,forest,1
4760,street,5
4761,sea,4
4762,forest,1
4763,forest,1
4764,sea,4
4765,glacier,2
4766,street,5
4767,sea,4
4768,forest,1
4769,buildings,0
4770,glacier,2
4771,forest,1
4772,street,5
4773,sea,4
4774,sea,4
4775,sea,4
4776,sea,4
4777,glacier,2
4778,sea,4
4779,street,5
4780,sea,4
4781,glacier,2
4782,buildings,0
4783,street,5
4784,buildings,0
4785,sea,4
4786,sea,4
4787,mountain,3
4788,sea,4
4789,forest,1
4790,glacier,2
4791,glacier,2
4792,buildings,0
4793,sea,4
4794,street,5
4795,buildings,0
4796,buildings,0
4797,street,5
4798,buildings,0
4799,sea,4
4800,glacier,2
4801,sea,4
4802,glacier,2
4803,sea,4
4804,street,5
4805,street,5
4806,buildings,0
4807,glacier,2
4808,street,5
4809,street,5
4810,street,5
4811,buildings,0
4812,sea,4
4813,street,5
4814,sea,4
4815,sea,4
4816,street,5
4817,glacier,2
4818,street,5
4819,buildings,0
4820,street,5
4821,glacier,2
4822,mountain,3
4823,sea,4
4824,glacier,2
4825,glacier,2
4826,buildings,0
4827,glacier,2
4828,street,5
4829,street,5
4830,sea,4
4831,glacier,2
4832,forest,1
4833,street,5
4834,glacier,2
4835,mountain,3
4836,glacier,2
4837,glacier,2
4838,sea,4
4839,buildings,0
4840,glacier,2
4841,forest,1
4842,sea,4
4843,forest,1
4844,glacier,2
4845,buildings,0
4846,forest,1
4847,sea,4
4848,glacier,2
4849,sea,4
4850,glacier,2
4851,street,5
4852,glacier,2
4853,sea,4
4854,mountain,3
4855,buildings,0
4856,glacier,2
4857,sea,4
4858,sea,4
4859,sea,4
4860,glacier,2
4861,forest,1
4862,sea,4
4863,glacier,2
4864,street,5
4865,street,5
4866,buildings,0
4867,forest,1
4868,buildings,0
4869,forest,1
4870,buildings,0
4871,forest,1
4872,forest,1
4873,street,5
4874,glacier,2
4875,buildings,0
4876,sea,4
4877,glacier,2
4878,forest,1
4879,sea,4
4880,sea,4
4881,buildings,0
4882,glacier,2
4883,buildings,0
4884,buildings,0
4885,sea,4
4886,buildings,0
4887,forest,1
4888,street,5
4889,street,5
4890,glacier,2
4891,sea,4
4892,buildings,0
4893,sea,4
4894,sea,4
4895,buildings,0
4896,street,5
4897,buildings,0
4898,forest,1
4899,glacier,2
4900,glacier,2
4901,forest,1
4902,sea,4
4903,sea,4
4904,sea,4
4905,glacier,2
4906,forest,1
4907,mountain,3
4908,street,5
4909,forest,1
4910,mountain,3
4911,buildings,0
4912,forest,1
4913,forest,1
4914,street,5
4915,street,5
4916,forest,1
4917,forest,1
4918,sea,4
4919,buildings,0
4920,street,5
4921,forest,1
4922,forest,1
4923,street,5
4924,buildings,0
4925,mountain,3
4926,street,5
4927,glacier,2
4928,buildings,0
4929,forest,1
4930,street,5
4931,forest,1
4932,buildings,0
4933,sea,4
4934,glacier,2
4935,forest,1
4936,glacier,2
4937,forest,1
4938,mountain,3
4939,sea,4
4940,forest,1
4941,glacier,2
4942,street,5
4943,buildings,0
4944,buildings,0
4945,glacier,2
4946,sea,4
4947,glacier,2
4948,sea,4
4949,buildings,0
4950,buildings,0
4951,mountain,3
4952,buildings,0
4953,buildings,0
4954,street,5
4955,mountain,3
4956,sea,4
4957,forest,1
4958,buildings,0
4959,forest,1
4960,forest,1
4961,glacier,2
4962,sea,4
4963,buildings,0
4964,forest,1
4965,street,5
4966,glacier,2
4967,glacier,2
4968,buildings,0
4969,sea,4
4970,mountain,3
4971,street,5
4972,street,5
4973,forest,1
4974,street,5
4975,sea,4
4976,sea,4
4977,street,5
4978,street,5
4979,glacier,2
4980,sea,4
4981,buildings,0
4982,mountain,3
4983,glacier,2
4984,sea,4
4985,buildings,0
4986,glacier,2
4987,buildings,0
4988,buildings,0
4989,forest,1
4990,buildings,0
4991,street,5
4992,glacier,2
4993,glacier,2
4994,glacier,2
4995,glacier,2
4996,forest,1
4997,forest,1
4998,glacier,2
4999,sea,4
5000,forest,1
5001,street,5
5002,street,5
5003,mountain,3
5004,buildings,0
5005,forest,1
5006,street,5
5007,street,5
5008,forest,1
5009,sea,4
5010,glacier,2
5011,forest,1
5012,forest,1
5013,street,5
5014,street,5
5015,forest,1
5016,buildings,0
5017,street,5
5018,forest,1
5019,buildings,0
5020,buildings,0
5021,buildings,0
5022,forest,1
5023,street,5
5024,buildings,0
5025,street,5
5026,sea,4
5027,sea,4
5028,sea,4
5029,sea,4
5030,street,5
5031,forest,1
5032,street,5
5033,buildings,0
5034,buildings,0
5035,glacier,2
5036,forest,1
5037,glacier,2
5038,sea,4
5039,street,5
5040,street,5
5041,mountain,3
5042,buildings,0
5043,street,5
5044,sea,4
5045,buildings,0
5046,buildings,0
5047,glacier,2
5048,sea,4
5049,buildings,0
5050,sea,4
5051,buildings,0
5052,sea,4
5053,street,5
5054,sea,4
5055,glacier,2
5056,buildings,0
5057,street,5
5058,sea,4
5059,forest,1
5060,glacier,2
5061,forest,1
5062,buildings,0
5063,sea,4
5064,buildings,0
5065,buildings,0
5066,forest,1
5067,forest,1
5068,buildings,0
5069,street,5
5070,street,5
5071,buildings,0
5072,street,5
5073,buildings,0
5074,sea,4
5075,glacier,2
5076,street,5
5077,forest,1
5078,forest,1
5079,forest,1
5080,mountain,3
5081,sea,4
5082,street,5
5083,street,5
5084,glacier,2
5085,forest,1
5086,street,5
5087,forest,1
5088,forest,1
5089,street,5
5090,glacier,2
5091,street,5
5092,glacier,2
5093,sea,4
5094,buildings,0
5095,buildings,0
5096,buildings,0
5097,street,5
5098,buildings,0
5099,street,5
5100,sea,4
5101,buildings,0
5102,buildings,0
5103,glacier,2
5104,street,5
5105,forest,1
5106,street,5
5107,buildings,0
5108,glacier,2
5109,forest,1
5110,glacier,2
5111,mountain,3
5112,street,5
5113,glacier,2
5114,glacier,2
5115,sea,4
5116,glacier,2
5117,glacier,2
5118,street,5
5119,forest,1
5120,mountain,3
5121,mountain,3
5122,buildings,0
5123,street,5
5124,buildings,0
5125,sea,4
5126,forest,1
5127,forest,1
5128,buildings,0
5129,forest,1
5130,forest,1
5131,mountain,3
5132,street,5
5133,street,5
5134,glacier,2
5135,glacier,2
5136,glacier,2
5137,glacier,2
5138,buildings,0
5139,sea,4
5140,glacier,2
5141,sea,4
5142,sea,4
5143,glacier,2
5144,buildings,0
5145,street,5
5146,sea,4
5147,street,5
5148,forest,1
5149,glacier,2
5150,glacier,2
5151,forest,1
5152,forest,1
5153,glacier,2
5154,glacier,2
5155,forest,1
5156,glacier,2
5157,buildings,0
5158,sea,4
5159,street,5
5160,sea,4
5161,glacier,2
5162,street,5
5163,street,5
5164,sea,4
5165,buildings,0
5166,street,5
5167,forest,1
5168,sea,4
5169,forest,1
5170,glacier,2
5171,buildings,0
5172,buildings,0
5173,sea,4
5174,forest,1
5175,forest,1
5176,street,5
5177,forest,1
5178,forest,1
5179,buildings,0
5180,mountain,3
5181,glacier,2
5182,street,5
5183,sea,4
5184,street,5
5185,street,5
5186,sea,4
5187,buildings,0
5188,street,5
5189,glacier,2
5190,buildings,0
5191,sea,4
5192,buildings,0
5193,forest,1
5194,buildings,0
5195,buildings,0
5196,mountain,3
5197,buildings,0
5198,glacier,2
5199,glacier,2
5200,buildings,0
5201,buildings,0
5202,sea,4
5203,street,5
5204,street,5
5205,glacier,2
5206,sea,4
5207,buildings,0
5208,buildings,0
5209,buildings,0
5210,mountain,3
5211,street,5
5212,street,5
5213,glacier,2
5214,forest,1
5215,glacier,2
5216,sea,4
5217,forest,1
